loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.017422420904040337,0.13199400901794434,0.022559385746717453,0.1501978188753128
0.01729600317776203,0.1315142661333084,0.02254009246826172,0.15013357996940613
0.017242759466171265,0.13131168484687805,0.02263975702226162,0.15046513080596924
0.017193881794810295,0.13112545013427734,0.023447303101420403,0.1531251221895218
0.0170440636575222,0.13055291771888733,0.022549470886588097,0.15016481280326843
0.016891859471797943,0.12996868789196014,0.02261139452457428,0.15037085115909576
0.016733260825276375,0.12935711443424225,0.022571690380573273,0.1502387821674347
0.016834450885653496,0.1297476440668106,0.023577464744448662,0.15354955196380615
0.016561677679419518,0.12869217991828918,0.023066187277436256,0.1518755704164505
0.016370905563235283,0.1279488354921341,0.022776974365115166,0.15092042088508606
